Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.688;-;-;3.688;-;-
Wählende;1.794;48,6 %;+20;1.794;48,6 %;+20
Ungültige Stimmen;27;1,5 %;+05;27;1,5 %;+01
Gültige Stimmen;1.767;98,5 %;-05;1.767;98,5 %;-01
SPD;607;34,4 %;+39;418;23,7 %;-13
AfD;900;50,9 %;+143;856;48,4 %;+105
CDU;132;7,5 %;-30;146;8,3 %;-35
GRÜNE/B 90;7;0,4 %;-27;17;1,0 %;-24
DIE LINKE;38;2,2 %;-33;35;2,0 %;-48
BVB / FREIE WÄHLER;63;3,6 %;-48;32;1,8 %;-39
FDP;15;0,8 %;-38;15;0,8 %;-51
Tierschutzpartei;-;-;-;29;1,6 %;-07
Plus;-;-;-08;4;0,2 %;-07
BSW;-;-;-;205;11,6 %;+116
III. Weg;-;-;-;2;0,1 %;+01
DKP;-;-;-;2;0,1 %;+01
DLW;-;-;-;3;0,2 %;+02
WU;-;-;-;3;0,2 %;+02
Die PARTEI;5;0,3 %;+03;-;-;-
