Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;358;-;-;358;-;-
Wählende;243;67,9 %;-;243;67,9 %;-
Ungültige Stimmen;9;3,7 %;-;8;3,3 %;-
Gültige Stimmen;234;96,3 %;-;235;96,7 %;-
SPD;69;29,5 %;-;51;21,7 %;-
AfD;101;43,2 %;-;97;41,3 %;-
CDU;23;9,8 %;-;18;7,7 %;-
GRÜNE/B 90;1;0,4 %;-;6;2,6 %;-
DIE LINKE;12;5,1 %;-;12;5,1 %;-
BVB / FREIE WÄHLER;13;5,6 %;-;1;0,4 %;-
FDP;4;1,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;3,0 %;-
Plus;-;-;-;2;0,9 %;-
BSW;-;-;-;38;16,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;11;4,7 %;-;3;1,3 %;-
WU;-;-;-;0;0,0 %;-
