Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.137;-;-;1.137;-;-
Wählende;622;54,7 %;-;622.0;54,7 %;-
Ungültige Stimmen;7;1,1 %;-;4.0;0,6 %;-
Gültige Stimmen;615;98,9 %;-;618.0;99,4 %;-
SPD;271;44,1 %;-;228.0;36,9 %;-
AfD;179;29,1 %;-;165.0;26,7 %;-
CDU;95;15,4 %;-;66.0;10,7 %;-
GRÜNE/B 90;7;1,1 %;-;20.0;3,2 %;-
DIE LINKE;11;1,8 %;-;10.0;1,6 %;-
BVB / FREIE WÄHLER;41;6,7 %;-;14.0;2,3 %;-
FDP;6;1,0 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;11.0;1,8 %;-
Plus;5;0,8 %;-;4.0;0,6 %;-
BSW;-;-;-;90.0;14,6 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;2.0;0,3 %;-
