Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;932;-;-;932;-;-
Wählende;468;50,2 %;-;468;50,2 %;-
Ungültige Stimmen;11;2,4 %;-;4;0,9 %;-
Gültige Stimmen;457;97,6 %;-;464;99,1 %;-
SPD;126;27,6 %;-;130;28,0 %;-
AfD;162;35,4 %;-;138;29,7 %;-
CDU;84;18,4 %;-;72;15,5 %;-
GRÜNE/B 90;7;1,5 %;-;12;2,6 %;-
DIE LINKE;28;6,1 %;-;10;2,2 %;-
BVB / FREIE WÄHLER;46;10,1 %;-;13;2,8 %;-
FDP;4;0,9 %;-;5;1,1 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;77;16,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
