Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;427;-;-;427;-;-
Ungültige Stimmen;5;1,2 %;-;2;0,5 %;-
Gültige Stimmen;422;98,8 %;-;425;99,5 %;-
SPD;135;32,0 %;-;157;36,9 %;-
AfD;96;22,7 %;-;78;18,4 %;-
CDU;117;27,7 %;-;70;16,5 %;-
GRÜNE/B 90;12;2,8 %;-;14;3,3 %;-
DIE LINKE;26;6,2 %;-;7;1,6 %;-
BVB / FREIE WÄHLER;17;4,0 %;-;5;1,2 %;-
FDP;4;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;0,9 %;-
Plus;4;0,9 %;-;3;0,7 %;-
BSW;-;-;-;84;19,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,2 %;-;1;0,2 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
Demokraten BB;10;2,4 %;-;-;-;-
