Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.362;-;-;1.362;-;-
Wählende;609;44,7 %;-;609.0;44,7 %;-
Ungültige Stimmen;6;1,0 %;-;4.0;0,7 %;-
Gültige Stimmen;603;99,0 %;-;605.0;99,3 %;-
SPD;257;42,6 %;-;246.0;40,7 %;-
AfD;116;19,2 %;-;113.0;18,7 %;-
CDU;112;18,6 %;-;108.0;17,9 %;-
GRÜNE/B 90;49;8,1 %;-;49.0;8,1 %;-
DIE LINKE;6;1,0 %;-;9.0;1,5 %;-
BVB / FREIE WÄHLER;27;4,5 %;-;10.0;1,7 %;-
FDP;28;4,6 %;-;16.0;2,6 %;-
Tierschutzpartei;-;-;-;10.0;1,7 %;-
Plus;8;1,3 %;-;5.0;0,8 %;-
BSW;-;-;-;37.0;6,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
