Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.391;-;-;1.391;-;-
Wählende;695;50,0 %;-;695.0;50,0 %;-
Ungültige Stimmen;2;0,3 %;-;2.0;0,3 %;-
Gültige Stimmen;693;99,7 %;-;693.0;99,7 %;-
SPD;158;22,8 %;-;137.0;19,8 %;-
AfD;371;53,5 %;-;365.0;52,7 %;-
CDU;91;13,1 %;-;74.0;10,7 %;-
GRÜNE/B 90;0;0,0 %;-;2.0;0,3 %;-
DIE LINKE;27;3,9 %;-;13.0;1,9 %;-
BVB / FREIE WÄHLER;30;4,3 %;-;16.0;2,3 %;-
FDP;4;0,6 %;-;1.0;0,1 %;-
Tierschutzpartei;12;1,7 %;-;4.0;0,6 %;-
Plus;-;-;-;4.0;0,6 %;-
BSW;-;-;-;75.0;10,8 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,1 %;-
