Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;238;-;-;238;-;-
Wählende;137;57,6 %;-;137;57,6 %;-
Ungültige Stimmen;1;0,7 %;-;1;0,7 %;-
Gültige Stimmen;136;99,3 %;-;136;99,3 %;-
SPD;48;35,3 %;-;43;31,6 %;-
AfD;62;45,6 %;-;58;42,6 %;-
CDU;18;13,2 %;-;12;8,8 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;1,5 %;-;3;2,2 %;-
BVB / FREIE WÄHLER;4;2,9 %;-;3;2,2 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,5 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;1;0,7 %;-;-;-;-
