Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;33.094;-;-;33.094;-;-
Wählende;23.895;72,2 %;+122;23.895;72,2 %;+122
Ungültige Stimmen;333;1,4 %;-43;222.0;0,9 %;-06
Gültige Stimmen;23.562;98,6 %;+43;23.673;99,1 %;+06
SPD;6.092;25,9 %;+00;5.801;24,5 %;+16
AfD;10.427;44,3 %;+443;9.863;41,7 %;+59
CDU;3.729;15,8 %;-105;2.579;10,9 %;-74
GRÜNE/B 90;254;1,1 %;-20;250.0;1,1 %;-24
DIE LINKE;1.044;4,4 %;-70;464.0;2,0 %;-66
BVB / FREIE WÄHLER;1.607;6,8 %;-20;473.0;2,0 %;-14
FDP;273;1,2 %;-48;177.0;0,7 %;-36
Tierschutzpartei;-;-;-;412.0;1,7 %;-03
Plus;-;-;-;103.0;0,4 %;-06
BSW;-;-;-;3.334;14,1 %;+141
III. Weg;-;-;-;40.0;0,2 %;+02
DKP;136;0,6 %;+06;37.0;0,2 %;+02
DLW;-;-;-;84.0;0,4 %;+04
WU;-;-;-;56.0;0,2 %;+02
