Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;320;-;-;320;-;-
Wählende;213;66,6 %;-;213;66,6 %;-
Ungültige Stimmen;2;0,9 %;-;2;0,9 %;-
Gültige Stimmen;211;99,1 %;-;211;99,1 %;-
SPD;54;25,6 %;-;59;28,0 %;-
AfD;100;47,4 %;-;85;40,3 %;-
CDU;36;17,1 %;-;29;13,7 %;-
GRÜNE/B 90;2;0,9 %;-;2;0,9 %;-
DIE LINKE;8;3,8 %;-;1;0,5 %;-
BVB / FREIE WÄHLER;6;2,8 %;-;7;3,3 %;-
FDP;1;0,5 %;-;2;0,9 %;-
Tierschutzpartei;4;1,9 %;-;3;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;21;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;1;0,5 %;-
WU;-;-;-;1;0,5 %;-
