Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;354;-;-;354;-;-
Wählende;200;56,5 %;-;200;56,5 %;-
Ungültige Stimmen;4;2,0 %;-;4;2,0 %;-
Gültige Stimmen;196;98,0 %;-;196;98,0 %;-
SPD;63;32,1 %;-;54;27,6 %;-
AfD;80;40,8 %;-;77;39,3 %;-
CDU;24;12,2 %;-;20;10,2 %;-
GRÜNE/B 90;1;0,5 %;-;1;0,5 %;-
DIE LINKE;9;4,6 %;-;9;4,6 %;-
BVB / FREIE WÄHLER;17;8,7 %;-;5;2,6 %;-
FDP;2;1,0 %;-;3;1,5 %;-
Tierschutzpartei;-;-;-;1;0,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;25;12,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
