Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;319;-;-;319;-;-
Wählende;170;53,3 %;-;170;53,3 %;-
Ungültige Stimmen;3;1,8 %;-;2;1,2 %;-
Gültige Stimmen;167;98,2 %;-;168;98,8 %;-
SPD;45;26,9 %;-;37;22,0 %;-
AfD;75;44,9 %;-;68;40,5 %;-
CDU;23;13,8 %;-;19;11,3 %;-
GRÜNE/B 90;3;1,8 %;-;3;1,8 %;-
DIE LINKE;3;1,8 %;-;4;2,4 %;-
BVB / FREIE WÄHLER;17;10,2 %;-;10;6,0 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;20;11,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,2 %;-
WU;-;-;-;1;0,6 %;-
