Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;585;-;-;585;-;-
Wählende;278;47,5 %;-;278;47,5 %;-
Ungültige Stimmen;6;2,2 %;-;3;1,1 %;-
Gültige Stimmen;272;97,8 %;-;275;98,9 %;-
SPD;65;23,9 %;-;66;24,0 %;-
AfD;134;49,3 %;-;122;44,4 %;-
CDU;33;12,1 %;-;19;6,9 %;-
GRÜNE/B 90;3;1,1 %;-;2;0,7 %;-
DIE LINKE;11;4,0 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;23;8,5 %;-;6;2,2 %;-
FDP;3;1,1 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;7;2,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;46;16,7 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
