Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.101;-;-;1.101;-;-
Wählende;383;34,8 %;-;383.0;34,8 %;-
Ungültige Stimmen;4;1,0 %;-;3.0;0,8 %;-
Gültige Stimmen;379;99,0 %;-;380.0;99,2 %;-
SPD;155;40,9 %;-;139.0;36,6 %;-
AfD;124;32,7 %;-;124.0;32,6 %;-
CDU;61;16,1 %;-;41.0;10,8 %;-
GRÜNE/B 90;0;0,0 %;-;5.0;1,3 %;-
DIE LINKE;20;5,3 %;-;13.0;3,4 %;-
BVB / FREIE WÄHLER;11;2,9 %;-;9.0;2,4 %;-
FDP;2;0,5 %;-;1.0;0,3 %;-
Tierschutzpartei;-;-;-;10.0;2,6 %;-
Plus;-;-;-;2.0;0,5 %;-
BSW;-;-;-;34.0;8,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;6;1,6 %;-;2.0;0,5 %;-
WU;-;-;-;0.0;0,0 %;-
