Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;231;-;-;231;-;-
Wählende;123;53,2 %;-;123;53,2 %;-
Ungültige Stimmen;6;4,9 %;-;4;3,3 %;-
Gültige Stimmen;117;95,1 %;-;119;96,7 %;-
SPD;47;40,2 %;-;40;33,6 %;-
AfD;41;35,0 %;-;36;30,3 %;-
CDU;11;9,4 %;-;8;6,7 %;-
GRÜNE/B 90;2;1,7 %;-;4;3,4 %;-
DIE LINKE;2;1,7 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;11;9,4 %;-;8;6,7 %;-
FDP;2;1,7 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;14,3 %;-
III. Weg;1;0,9 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,7 %;-
WU;-;-;-;1;0,8 %;-
