Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;310;-;-;310;-;-
Wählende;191;61,6 %;-;191;61,6 %;-
Ungültige Stimmen;1;0,5 %;-;2;1,0 %;-
Gültige Stimmen;190;99,5 %;-;189;99,0 %;-
SPD;74;38,9 %;-;61;32,3 %;-
AfD;65;34,2 %;-;49;25,9 %;-
CDU;33;17,4 %;-;26;13,8 %;-
GRÜNE/B 90;1;0,5 %;-;2;1,1 %;-
DIE LINKE;6;3,2 %;-;3;1,6 %;-
BVB / FREIE WÄHLER;10;5,3 %;-;6;3,2 %;-
FDP;1;0,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;5;2,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;33;17,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;3;1,6 %;-
WU;-;-;-;0;0,0 %;-
