Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;705;-;-;705;-;-
Wählende;391;55,5 %;-;391;55,5 %;-
Ungültige Stimmen;6;1,5 %;-;6;1,5 %;-
Gültige Stimmen;385;98,5 %;-;385;98,5 %;-
SPD;106;27,5 %;-;87;22,6 %;-
AfD;171;44,4 %;-;144;37,4 %;-
CDU;39;10,1 %;-;33;8,6 %;-
GRÜNE/B 90;2;0,5 %;-;8;2,1 %;-
DIE LINKE;24;6,2 %;-;19;4,9 %;-
BVB / FREIE WÄHLER;23;6,0 %;-;10;2,6 %;-
FDP;5;1,3 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;53;13,8 %;-
III. Weg;-;-;-;3;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;15;3,9 %;-;16;4,2 %;-
WU;-;-;-;0;0,0 %;-
