Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.080;-;-;1.080;-;-
Wählende;458;42,4 %;-;458;42,4 %;-
Ungültige Stimmen;6;1,3 %;-;7;1,5 %;-
Gültige Stimmen;452;98,7 %;-;451;98,5 %;-
SPD;158;35,0 %;-;143;31,7 %;-
AfD;151;33,4 %;-;144;31,9 %;-
CDU;32;7,1 %;-;20;4,4 %;-
GRÜNE/B 90;16;3,5 %;-;23;5,1 %;-
DIE LINKE;55;12,2 %;-;32;7,1 %;-
BVB / FREIE WÄHLER;28;6,2 %;-;9;2,0 %;-
FDP;10;2,2 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;13;2,9 %;-
Plus;-;-;-;5;1,1 %;-
BSW;-;-;-;57;12,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;2;0,4 %;-;-;-;-
