Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.288;-;-;3.288;-;-
Wählende;1.406;42,8 %;-35;1.406;42,8 %;-35
Ungültige Stimmen;22;1,6 %;-01;13.0;0,9 %;-09
Gültige Stimmen;1.384;98,4 %;+01;1.393;99,1 %;+09
SPD;524;37,9 %;+34;471.0;33,8 %;+33
AfD;433;31,3 %;+89;392.0;28,1 %;+51
CDU;230;16,6 %;+12;151.0;10,8 %;-45
GRÜNE/B 90;33;2,4 %;-67;59.0;4,2 %;-44
DIE LINKE;62;4,5 %;-40;33.0;2,4 %;-64
BVB / FREIE WÄHLER;73;5,3 %;-13;31.0;2,2 %;-22
FDP;29;2,1 %;-15;12.0;0,9 %;-37
Tierschutzpartei;-;-;-;28.0;2,0 %;-12
Plus;-;-;-;4.0;0,3 %;-08
BSW;-;-;-;189.0;13,6 %;+136
III. Weg;-;-;-;3.0;0,2 %;+02
DKP;-;-;-;2.0;0,1 %;+01
DLW;-;-;-;14.0;1,0 %;+10
WU;-;-;-;4.0;0,3 %;+03
