Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;478;-;-;478;-;-
Wählende;257;53,8 %;-;257;53,8 %;-
Ungültige Stimmen;1;0,4 %;-;3;1,2 %;-
Gültige Stimmen;256;99,6 %;-;254;98,8 %;-
SPD;77;30,1 %;-;64;25,2 %;-
AfD;119;46,5 %;-;102;40,2 %;-
CDU;22;8,6 %;-;15;5,9 %;-
GRÜNE/B 90;2;0,8 %;-;13;5,1 %;-
DIE LINKE;12;4,7 %;-;11;4,3 %;-
BVB / FREIE WÄHLER;15;5,9 %;-;6;2,4 %;-
FDP;3;1,2 %;-;1;0,4 %;-
Tierschutzpartei;6;2,3 %;-;3;1,2 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;34;13,4 %;-
III. Weg;-;-;-;1;0,4 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;1;0,4 %;-
