Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;11.715;-;-;11.715;-;-
Wählende;8.267;70,6 %;+107;8.267;70,6 %;+107
Ungültige Stimmen;147;1,8 %;+01;95.0;1,1 %;-03
Gültige Stimmen;8.120;98,2 %;-01;8.172;98,9 %;+03
SPD;2.637;32,5 %;+47;2.391;29,3 %;+10
AfD;3.146;38,7 %;+114;2.833;34,7 %;+77
CDU;1.180;14,5 %;-34;951.0;11,6 %;-46
GRÜNE/B 90;166;2,0 %;-63;176.0;2,2 %;-56
DIE LINKE;242;3,0 %;-59;174.0;2,1 %;-61
BVB / FREIE WÄHLER;435;5,4 %;-05;214.0;2,6 %;-16
FDP;59;0,7 %;-30;43.0;0,5 %;-37
Tierschutzpartei;-;-;-;144.0;1,8 %;-09
Plus;114;1,4 %;+14;78.0;1,0 %;-03
BSW;-;-;-;1.061;13,0 %;+130
III. Weg;-;-;-;25.0;0,3 %;+03
DKP;-;-;-;3.0;0,0 %;+00
DLW;141;1,7 %;+17;57.0;0,7 %;+07
WU;-;-;-;22.0;0,3 %;+03
