Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;450;-;-;450;-;-
Wählende;251;55,8 %;+55;251;55,8 %;+55
Ungültige Stimmen;2;0,8 %;-10;1;0,4 %;-20
Gültige Stimmen;249;99,2 %;+10;250;99,6 %;+20
SPD;68;27,3 %;+20;64;25,6 %;+12
AfD;137;55,0 %;+237;123;49,2 %;+184
CDU;19;7,6 %;-84;13;5,2 %;-99
GRÜNE/B 90;4;1,6 %;-44;6;2,4 %;-48
DIE LINKE;8;3,2 %;-117;5;2,0 %;-113
BVB / FREIE WÄHLER;10;4,0 %;+01;5;2,0 %;-12
FDP;3;1,2 %;-13;2;0,8 %;-17
Tierschutzpartei;-;-;-;2;0,8 %;-24
Plus;-;-;-;1;0,4 %;+00
BSW;-;-;-;25;10,0 %;+100
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;3;1,2 %;+12
