Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;762;-;-;762;-;-
Ungültige Stimmen;11;1,4 %;+07;8;1,0 %;+04
Gültige Stimmen;751;98,6 %;-07;754;99,0 %;-04
SPD;198;26,4 %;+51;216;28,6 %;+38
AfD;205;27,3 %;+40;174;23,1 %;+01
CDU;194;25,8 %;+15;148;19,6 %;-28
GRÜNE/B 90;12;1,6 %;-65;12;1,6 %;-45
DIE LINKE;44;5,9 %;-46;12;1,6 %;-68
BVB / FREIE WÄHLER;41;5,5 %;-05;11;1,5 %;-39
FDP;9;1,2 %;-54;4;0,5 %;-54
Tierschutzpartei;22;2,9 %;+29;10;1,3 %;-07
Plus;-;-;-;14;1,9 %;+01
BSW;-;-;-;143;19,0 %;+190
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;26;3,5 %;+35;9;1,2 %;+12
WU;-;-;-;1;0,1 %;+01
