Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.044;-;-;1.044;-;-
Wählende;443;42,4 %;-;443.0;42,4 %;-
Ungültige Stimmen;6;1,4 %;-;4.0;0,9 %;-
Gültige Stimmen;437;98,6 %;-;439.0;99,1 %;-
SPD;151;34,6 %;-;140.0;31,9 %;-
AfD;168;38,4 %;-;162.0;36,9 %;-
CDU;49;11,2 %;-;33.0;7,5 %;-
GRÜNE/B 90;6;1,4 %;-;8.0;1,8 %;-
DIE LINKE;15;3,4 %;-;6.0;1,4 %;-
BVB / FREIE WÄHLER;35;8,0 %;-;12.0;2,7 %;-
FDP;3;0,7 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;8.0;1,8 %;-
Plus;10;2,3 %;-;7.0;1,6 %;-
BSW;-;-;-;59.0;13,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
