Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;872;-;-;872;-;-
Wählende;303;34,7 %;-;303;34,7 %;-
Ungültige Stimmen;5;1,7 %;-;3;1,0 %;-
Gültige Stimmen;298;98,3 %;-;300;99,0 %;-
SPD;70;23,5 %;-;73;24,3 %;-
AfD;119;39,9 %;-;114;38,0 %;-
CDU;13;4,4 %;-;12;4,0 %;-
GRÜNE/B 90;6;2,0 %;-;5;1,7 %;-
DIE LINKE;32;10,7 %;-;14;4,7 %;-
BVB / FREIE WÄHLER;53;17,8 %;-;22;7,3 %;-
FDP;3;1,0 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;9;3,0 %;-
Plus;-;-;-;3;1,0 %;-
BSW;-;-;-;42;14,0 %;-
III. Weg;-;-;-;2;0,7 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;2;0,7 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;1;0,3 %;-;-;-;-
EB Link;1;0,3 %;-;-;-;-
