Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;605;-;-;605;-;-
Wählende;310;51,2 %;-;310;51,2 %;-
Ungültige Stimmen;3;1,0 %;-;1;0,3 %;-
Gültige Stimmen;307;99,0 %;-;309;99,7 %;-
SPD;99;32,2 %;-;94;30,4 %;-
AfD;132;43,0 %;-;122;39,5 %;-
CDU;42;13,7 %;-;37;12,0 %;-
GRÜNE/B 90;1;0,3 %;-;3;1,0 %;-
DIE LINKE;10;3,3 %;-;7;2,3 %;-
BVB / FREIE WÄHLER;21;6,8 %;-;3;1,0 %;-
FDP;2;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;38;12,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,6 %;-
