Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.580;-;-;1.580;-;-
Wählende;773;48,9 %;-;773;48,9 %;-
Ungültige Stimmen;11;1,4 %;-;8;1,0 %;-
Gültige Stimmen;762;98,6 %;-;765;99,0 %;-
SPD;310;40,7 %;-;256;33,5 %;-
AfD;260;34,1 %;-;238;31,1 %;-
CDU;74;9,7 %;-;47;6,1 %;-
GRÜNE/B 90;19;2,5 %;-;48;6,3 %;-
DIE LINKE;27;3,5 %;-;23;3,0 %;-
BVB / FREIE WÄHLER;26;3,4 %;-;15;2,0 %;-
FDP;4;0,5 %;-;8;1,0 %;-
Tierschutzpartei;-;-;-;7;0,9 %;-
Plus;15;2,0 %;-;7;0,9 %;-
BSW;-;-;-;100;13,1 %;-
III. Weg;-;-;-;4;0,5 %;-
DKP;9;1,2 %;-;2;0,3 %;-
DLW;-;-;-;3;0,4 %;-
WU;-;-;-;7;0,9 %;-
Demokraten BB;18;2,4 %;-;-;-;-
