Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;163;-;-;163;-;-
Wählende;94;57,7 %;-;94;57,7 %;-
Ungültige Stimmen;1;1,1 %;-;1;1,1 %;-
Gültige Stimmen;93;98,9 %;-;93;98,9 %;-
SPD;23;24,7 %;-;21;22,6 %;-
AfD;53;57,0 %;-;46;49,5 %;-
CDU;9;9,7 %;-;7;7,5 %;-
GRÜNE/B 90;2;2,2 %;-;1;1,1 %;-
DIE LINKE;1;1,1 %;-;1;1,1 %;-
BVB / FREIE WÄHLER;4;4,3 %;-;1;1,1 %;-
FDP;1;1,1 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;15,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
