Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;744;-;-;744;-;-
Wählende;368;49,5 %;-;368;49,5 %;-
Ungültige Stimmen;2;0,5 %;-;3;0,8 %;-
Gültige Stimmen;366;99,5 %;-;365;99,2 %;-
SPD;72;19,7 %;-;79;21,6 %;-
AfD;214;58,5 %;-;198;54,2 %;-
CDU;35;9,6 %;-;22;6,0 %;-
GRÜNE/B 90;9;2,5 %;-;7;1,9 %;-
DIE LINKE;19;5,2 %;-;9;2,5 %;-
BVB / FREIE WÄHLER;11;3,0 %;-;4;1,1 %;-
FDP;5;1,4 %;-;3;0,8 %;-
Tierschutzpartei;-;-;-;4;1,1 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;37;10,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;1;0,3 %;-;-;-;-
