Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;192;-;-;192;-;-
Wählende;118;61,5 %;-;118;61,5 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;117;99,2 %;-;117;99,2 %;-
SPD;27;23,1 %;-;21;17,9 %;-
AfD;57;48,7 %;-;57;48,7 %;-
CDU;22;18,8 %;-;18;15,4 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;2,6 %;-;5;4,3 %;-
BVB / FREIE WÄHLER;6;5,1 %;-;4;3,4 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;10,3 %;-
III. Weg;2;1,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
