Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;544;-;-;544;-;-
Ungültige Stimmen;1;0,2 %;-01;1;0,2 %;-01
Gültige Stimmen;543;99,8 %;+01;543;99,8 %;+01
SPD;234;43,1 %;-00;183;33,7 %;-19
AfD;135;24,9 %;+72;124;22,8 %;+46
CDU;102;18,8 %;+14;104;19,2 %;-00
GRÜNE/B 90;12;2,2 %;-44;10;1,8 %;-65
DIE LINKE;18;3,3 %;-12;14;2,6 %;-46
BVB / FREIE WÄHLER;31;5,7 %;-18;11;2,0 %;-16
FDP;1;0,2 %;-31;0;0,0 %;-45
Tierschutzpartei;-;-;-;7;1,3 %;-02
Plus;5;0,9 %;+09;4;0,7 %;-08
BSW;-;-;-;83;15,3 %;+153
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,4 %;+04
WU;-;-;-;1;0,2 %;+02
EB Mießner;5;0,9 %;+09;-;-;-
