Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;906;-;-;906;-;-
Wählende;513;56,6 %;-;513;56,6 %;-
Ungültige Stimmen;9;1,8 %;-;5;1,0 %;-
Gültige Stimmen;504;98,2 %;-;508;99,0 %;-
SPD;157;31,2 %;-;135;26,6 %;-
AfD;252;50,0 %;-;235;46,3 %;-
CDU;48;9,5 %;-;42;8,3 %;-
GRÜNE/B 90;5;1,0 %;-;8;1,6 %;-
DIE LINKE;14;2,8 %;-;10;2,0 %;-
BVB / FREIE WÄHLER;17;3,4 %;-;7;1,4 %;-
FDP;9;1,8 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;2;0,4 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;63;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;2;0,4 %;-;3;0,6 %;-
WU;-;-;-;0;0,0 %;-
