Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;299;-;-;299;-;-
Wählende;163;54,5 %;-;163;54,5 %;-
Ungültige Stimmen;2;1,2 %;-;0;0,0 %;-
Gültige Stimmen;161;98,8 %;-;163;100,0 %;-
SPD;66;41,0 %;-;61;37,4 %;-
AfD;40;24,8 %;-;39;23,9 %;-
CDU;35;21,7 %;-;25;15,3 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;-;-;-;4;2,5 %;-
BVB / FREIE WÄHLER;16;9,9 %;-;4;2,5 %;-
FDP;4;2,5 %;-;3;1,8 %;-
Tierschutzpartei;-;-;-;1;0,6 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;25;15,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
