Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.212;-;-;1.212;-;-
Wählende;684;56,4 %;+35;684.0;56,4 %;+35
Ungültige Stimmen;14;2,0 %;+08;6.0;0,9 %;-02
Gültige Stimmen;670;98,0 %;-08;678.0;99,1 %;+02
SPD;157;23,4 %;+47;164.0;24,2 %;+51
AfD;276;41,2 %;+78;252.0;37,2 %;+32
CDU;153;22,8 %;-22;93.0;13,7 %;-59
GRÜNE/B 90;11;1,6 %;-40;16.0;2,4 %;-36
DIE LINKE;-;-;-82;19.0;2,8 %;-59
BVB / FREIE WÄHLER;65;9,7 %;+36;16.0;2,4 %;-19
FDP;8;1,2 %;-16;5.0;0,7 %;-23
Tierschutzpartei;-;-;-;9.0;1,3 %;-23
Plus;-;-;-;3.0;0,4 %;-09
BSW;-;-;-;91.0;13,4 %;+134
III. Weg;-;-;-;2.0;0,3 %;+03
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;3.0;0,4 %;+04
WU;-;-;-;4.0;0,6 %;+06
