Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;645;-;-;645;-;-
Wählende;331;51,3 %;-;331;51,3 %;-
Ungültige Stimmen;11;3,3 %;-;5;1,5 %;-
Gültige Stimmen;320;96,7 %;-;326;98,5 %;-
SPD;101;31,6 %;-;82;25,2 %;-
AfD;128;40,0 %;-;113;34,7 %;-
CDU;27;8,4 %;-;22;6,7 %;-
GRÜNE/B 90;1;0,3 %;-;8;2,5 %;-
DIE LINKE;26;8,1 %;-;16;4,9 %;-
BVB / FREIE WÄHLER;24;7,5 %;-;8;2,5 %;-
FDP;6;1,9 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;10;3,1 %;-
Plus;-;-;-;5;1,5 %;-
BSW;-;-;-;57;17,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;2,2 %;-;4;1,2 %;-
WU;-;-;-;0;0,0 %;-
