Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.286;-;-;1.286;-;-
Wählende;542;42,1 %;-;542.0;42,1 %;-
Ungültige Stimmen;8;1,5 %;-;2.0;0,4 %;-
Gültige Stimmen;534;98,5 %;-;540.0;99,6 %;-
SPD;166;31,1 %;-;218.0;40,4 %;-
AfD;83;15,5 %;-;74.0;13,7 %;-
CDU;40;7,5 %;-;42.0;7,8 %;-
GRÜNE/B 90;171;32,0 %;-;76.0;14,1 %;-
DIE LINKE;45;8,4 %;-;60.0;11,1 %;-
BVB / FREIE WÄHLER;12;2,2 %;-;3.0;0,6 %;-
FDP;8;1,5 %;-;4.0;0,7 %;-
Tierschutzpartei;9;1,7 %;-;8.0;1,5 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;45.0;8,3 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;3.0;0,6 %;-
