Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;904;-;-;904;-;-
Wählende;344;38,1 %;-;344;38,1 %;-
Ungültige Stimmen;7;2,0 %;-;4;1,2 %;-
Gültige Stimmen;337;98,0 %;-;340;98,8 %;-
SPD;137;40,7 %;-;101;29,7 %;-
AfD;152;45,1 %;-;149;43,8 %;-
CDU;16;4,7 %;-;16;4,7 %;-
GRÜNE/B 90;3;0,9 %;-;4;1,2 %;-
DIE LINKE;9;2,7 %;-;9;2,6 %;-
BVB / FREIE WÄHLER;11;3,3 %;-;3;0,9 %;-
FDP;8;2,4 %;-;11;3,2 %;-
Tierschutzpartei;-;-;-;4;1,2 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;41;12,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;1;0,3 %;-;-;-;-
