Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;397;-;-;397;-;-
Wählende;238;59,9 %;-;238;59,9 %;-
Ungültige Stimmen;2;0,8 %;-;2;0,8 %;-
Gültige Stimmen;236;99,2 %;-;236;99,2 %;-
SPD;80;33,9 %;-;63;26,7 %;-
AfD;103;43,6 %;-;98;41,5 %;-
CDU;26;11,0 %;-;25;10,6 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,3 %;-
DIE LINKE;12;5,1 %;-;8;3,4 %;-
BVB / FREIE WÄHLER;8;3,4 %;-;1;0,4 %;-
FDP;2;0,8 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;5;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;30;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;2,1 %;-;2;0,8 %;-
WU;-;-;-;0;0,0 %;-
