Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;995;-;-;995;-;-
Wählende;437;43,9 %;-;437;43,9 %;-
Ungültige Stimmen;30;6,9 %;-;8;1,8 %;-
Gültige Stimmen;407;93,1 %;-;429;98,2 %;-
SPD;158;38,8 %;-;141;32,9 %;-
AfD;-;-;-;156;36,4 %;-
CDU;59;14,5 %;-;32;7,5 %;-
GRÜNE/B 90;6;1,5 %;-;12;2,8 %;-
DIE LINKE;47;11,5 %;-;19;4,4 %;-
BVB / FREIE WÄHLER;57;14,0 %;-;8;1,9 %;-
FDP;5;1,2 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;16;3,7 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;37;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;75;18,4 %;-;-;-;-
