Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.064;-;-;1.064;-;-
Wählende;558;52,4 %;-;558.0;52,4 %;-
Ungültige Stimmen;6;1,1 %;-;5.0;0,9 %;-
Gültige Stimmen;552;98,9 %;-;553.0;99,1 %;-
SPD;117;21,2 %;-;128.0;23,1 %;-
AfD;271;49,1 %;-;259.0;46,8 %;-
CDU;57;10,3 %;-;38.0;6,9 %;-
GRÜNE/B 90;1;0,2 %;-;3.0;0,5 %;-
DIE LINKE;35;6,3 %;-;11.0;2,0 %;-
BVB / FREIE WÄHLER;56;10,1 %;-;11.0;2,0 %;-
FDP;8;1,4 %;-;8.0;1,4 %;-
Tierschutzpartei;-;-;-;12.0;2,2 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;77.0;13,9 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;7;1,3 %;-;2.0;0,4 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
