Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;135;-;-;135;-;-
Wählende;91;67,4 %;-;91;67,4 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;91;100,0 %;-;91;100,0 %;-
SPD;27;29,7 %;-;26;28,6 %;-
AfD;44;48,4 %;-;43;47,3 %;-
CDU;9;9,9 %;-;1;1,1 %;-
GRÜNE/B 90;1;1,1 %;-;0;0,0 %;-
DIE LINKE;2;2,2 %;-;2;2,2 %;-
BVB / FREIE WÄHLER;6;6,6 %;-;1;1,1 %;-
FDP;1;1,1 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;3;3,3 %;-
Plus;-;-;-;1;1,1 %;-
BSW;-;-;-;13;14,3 %;-
III. Weg;1;1,1 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
