Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;819;-;-;819;-;-
Wählende;464;56,7 %;-;464;56,7 %;-
Ungültige Stimmen;8;1,7 %;-;1;0,2 %;-
Gültige Stimmen;456;98,3 %;-;463;99,8 %;-
SPD;164;36,0 %;-;129;27,9 %;-
AfD;193;42,3 %;-;184;39,7 %;-
CDU;42;9,2 %;-;40;8,6 %;-
GRÜNE/B 90;2;0,4 %;-;8;1,7 %;-
DIE LINKE;27;5,9 %;-;8;1,7 %;-
BVB / FREIE WÄHLER;23;5,0 %;-;5;1,1 %;-
FDP;5;1,1 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;14;3,0 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;64;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;4;0,9 %;-
