Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;884;-;-;884;-;-
Wählende;513;58,0 %;-;513;58,0 %;-
Ungültige Stimmen;13;2,5 %;-;7;1,4 %;-
Gültige Stimmen;500;97,5 %;-;506;98,6 %;-
SPD;160;32,0 %;-;137;27,1 %;-
AfD;162;32,4 %;-;158;31,2 %;-
CDU;86;17,2 %;-;58;11,5 %;-
GRÜNE/B 90;9;1,8 %;-;18;3,6 %;-
DIE LINKE;33;6,6 %;-;18;3,6 %;-
BVB / FREIE WÄHLER;35;7,0 %;-;18;3,6 %;-
FDP;9;1,8 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;16;3,2 %;-
Plus;6;1,2 %;-;3;0,6 %;-
BSW;-;-;-;77;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
