Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;165;-;-;165;-;-
Wählende;113;68,5 %;-;113;68,5 %;-
Ungültige Stimmen;1;0,9 %;-;2;1,8 %;-
Gültige Stimmen;112;99,1 %;-;111;98,2 %;-
SPD;44;39,3 %;-;34;30,6 %;-
AfD;22;19,6 %;-;22;19,8 %;-
CDU;31;27,7 %;-;25;22,5 %;-
GRÜNE/B 90;3;2,7 %;-;6;5,4 %;-
DIE LINKE;2;1,8 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;6;5,4 %;-;5;4,5 %;-
FDP;1;0,9 %;-;1;0,9 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;3;2,7 %;-;2;1,8 %;-
BSW;-;-;-;12;10,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,8 %;-
WU;-;-;-;0;0,0 %;-
