Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.068;-;-;1.068;-;-
Wählende;533;49,9 %;-;533.0;49,9 %;-
Ungültige Stimmen;11;2,1 %;-;5.0;0,9 %;-
Gültige Stimmen;522;97,9 %;-;528.0;99,1 %;-
SPD;197;37,7 %;-;186.0;35,2 %;-
AfD;149;28,5 %;-;140.0;26,5 %;-
CDU;115;22,0 %;-;66.0;12,5 %;-
GRÜNE/B 90;12;2,3 %;-;27.0;5,1 %;-
DIE LINKE;24;4,6 %;-;20.0;3,8 %;-
BVB / FREIE WÄHLER;9;1,7 %;-;2.0;0,4 %;-
FDP;9;1,7 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;7;1,3 %;-;8.0;1,5 %;-
BSW;-;-;-;63.0;11,9 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;3.0;0,6 %;-
