Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;174;-;-;174;-;-
Wählende;116;66,7 %;-;116;66,7 %;-
Ungültige Stimmen;3;2,6 %;-;1;0,9 %;-
Gültige Stimmen;113;97,4 %;-;115;99,1 %;-
SPD;27;23,9 %;-;22;19,1 %;-
AfD;49;43,4 %;-;45;39,1 %;-
CDU;23;20,4 %;-;16;13,9 %;-
GRÜNE/B 90;1;0,9 %;-;4;3,5 %;-
DIE LINKE;-;-;-;5;4,3 %;-
BVB / FREIE WÄHLER;11;9,7 %;-;4;3,5 %;-
FDP;2;1,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;1;0,9 %;-
BSW;-;-;-;14;12,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,7 %;-
WU;-;-;-;0;0,0 %;-
