Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;187;-;-;187;-;-
Wählende;118;63,1 %;+224;118;63,1 %;+224
Ungültige Stimmen;1;0,8 %;-05;0;0,0 %;-14
Gültige Stimmen;117;99,2 %;+05;118;100,0 %;+14
SPD;30;25,6 %;-152;32;27,1 %;-77
AfD;61;52,1 %;+264;59;50,0 %;+226
CDU;7;6,0 %;-62;6;5,1 %;-76
GRÜNE/B 90;2;1,7 %;-24;0;0,0 %;-51
DIE LINKE;2;1,7 %;-68;2;1,7 %;-76
BVB / FREIE WÄHLER;12;10,3 %;+45;2;1,7 %;-25
FDP;2;1,7 %;-11;1;0,8 %;-25
Tierschutzpartei;-;-;-;2;1,7 %;-02
Plus;-;-;-;0;0,0 %;-11
BSW;-;-;-;11;9,3 %;+93
III. Weg;1;0,9 %;+09;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,8 %;+08
WU;-;-;-;2;1,7 %;+17
