Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.697;-;-;1.697;-;-
Wählende;659;38,8 %;-;659;38,8 %;-
Ungültige Stimmen;17;2,6 %;-;12;1,8 %;-
Gültige Stimmen;642;97,4 %;-;647;98,2 %;-
SPD;230;35,8 %;-;235;36,3 %;-
AfD;271;42,2 %;-;246;38,0 %;-
CDU;70;10,9 %;-;47;7,3 %;-
GRÜNE/B 90;1;0,2 %;-;5;0,8 %;-
DIE LINKE;24;3,7 %;-;15;2,3 %;-
BVB / FREIE WÄHLER;23;3,6 %;-;4;0,6 %;-
FDP;8;1,2 %;-;2;0,3 %;-
Tierschutzpartei;-;-;-;10;1,5 %;-
Plus;7;1,1 %;-;2;0,3 %;-
BSW;-;-;-;73;11,3 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;4;0,6 %;-;2;0,3 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;3;0,5 %;-
Demokraten BB;4;0,6 %;-;-;-;-
