Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;105;-;-;105;-;-
Wählende;69;65,7 %;-;69;65,7 %;-
Ungültige Stimmen;1;1,4 %;-;1;1,4 %;-
Gültige Stimmen;68;98,6 %;-;68;98,6 %;-
SPD;18;26,5 %;-;16;23,5 %;-
AfD;30;44,1 %;-;27;39,7 %;-
CDU;9;13,2 %;-;7;10,3 %;-
GRÜNE/B 90;1;1,5 %;-;1;1,5 %;-
DIE LINKE;2;2,9 %;-;1;1,5 %;-
BVB / FREIE WÄHLER;6;8,8 %;-;1;1,5 %;-
FDP;2;2,9 %;-;1;1,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;19,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;1;1,5 %;-
WU;-;-;-;0;0,0 %;-
