Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;860;-;-;860;-;-
Wählende;387;45,0 %;-;387;45,0 %;-
Ungültige Stimmen;6;1,6 %;-;5;1,3 %;-
Gültige Stimmen;381;98,4 %;-;382;98,7 %;-
SPD;95;24,9 %;-;96;25,1 %;-
AfD;177;46,5 %;-;168;44,0 %;-
CDU;57;15,0 %;-;36;9,4 %;-
GRÜNE/B 90;7;1,8 %;-;9;2,4 %;-
DIE LINKE;21;5,5 %;-;11;2,9 %;-
BVB / FREIE WÄHLER;9;2,4 %;-;6;1,6 %;-
FDP;3;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;11;2,9 %;-
Plus;7;1,8 %;-;1;0,3 %;-
BSW;-;-;-;42;11,0 %;-
III. Weg;5;1,3 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
