Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;845;-;-;845;-;-
Wählende;443;52,4 %;-;443;52,4 %;-
Ungültige Stimmen;6;1,4 %;-;7;1,6 %;-
Gültige Stimmen;437;98,6 %;-;436;98,4 %;-
SPD;142;32,5 %;-;131;30,0 %;-
AfD;156;35,7 %;-;142;32,6 %;-
CDU;55;12,6 %;-;44;10,1 %;-
GRÜNE/B 90;8;1,8 %;-;13;3,0 %;-
DIE LINKE;12;2,7 %;-;13;3,0 %;-
BVB / FREIE WÄHLER;55;12,6 %;-;32;7,3 %;-
FDP;9;2,1 %;-;7;1,6 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;44;10,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
