Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;452;-;-;452;-;-
Wählende;181;40,0 %;-;181;40,0 %;-
Ungültige Stimmen;3;1,7 %;-;0;0,0 %;-
Gültige Stimmen;178;98,3 %;-;181;100,0 %;-
SPD;61;34,3 %;-;61;33,7 %;-
AfD;61;34,3 %;-;57;31,5 %;-
CDU;28;15,7 %;-;20;11,0 %;-
GRÜNE/B 90;2;1,1 %;-;3;1,7 %;-
DIE LINKE;10;5,6 %;-;6;3,3 %;-
BVB / FREIE WÄHLER;13;7,3 %;-;4;2,2 %;-
FDP;1;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;7;3,9 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;19;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,6 %;-
DLW;2;1,1 %;-;2;1,1 %;-
WU;-;-;-;0;0,0 %;-
