Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;923;-;-;923;-;-
Wählende;422;45,7 %;-37;422;45,7 %;-37
Ungültige Stimmen;4;0,9 %;-02;2;0,5 %;-04
Gültige Stimmen;418;99,1 %;+02;420;99,5 %;+04
SPD;199;47,6 %;+135;162;38,6 %;+126
AfD;100;23,9 %;+43;87;20,7 %;+10
CDU;53;12,7 %;-10;33;7,9 %;-45
GRÜNE/B 90;30;7,2 %;-64;46;11,0 %;-78
DIE LINKE;13;3,1 %;-76;14;3,3 %;-80
BVB / FREIE WÄHLER;16;3,8 %;-12;9;2,1 %;-17
FDP;5;1,2 %;-17;3;0,7 %;-34
Tierschutzpartei;-;-;-;10;2,4 %;-03
Plus;-;-;-;4;1,0 %;-02
BSW;-;-;-;52;12,4 %;+124
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;-03;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Schamberger;2;0,5 %;+05;-;-;-
