Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;267;-;-;267;-;-
Wählende;175;65,5 %;-;175;65,5 %;-
Ungültige Stimmen;2;1,1 %;-;3;1,7 %;-
Gültige Stimmen;173;98,9 %;-;172;98,3 %;-
SPD;45;26,0 %;-;40;23,3 %;-
AfD;79;45,7 %;-;64;37,2 %;-
CDU;25;14,5 %;-;31;18,0 %;-
GRÜNE/B 90;1;0,6 %;-;1;0,6 %;-
DIE LINKE;5;2,9 %;-;3;1,7 %;-
BVB / FREIE WÄHLER;17;9,8 %;-;5;2,9 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;5;2,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;21;12,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
