Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.108;-;-;1.108;-;-
Wählende;538;48,6 %;-;538.0;48,6 %;-
Ungültige Stimmen;5;0,9 %;-;0.0;0,0 %;-
Gültige Stimmen;533;99,1 %;-;538.0;100,0 %;-
SPD;221;41,5 %;-;203.0;37,7 %;-
AfD;115;21,6 %;-;105.0;19,5 %;-
CDU;109;20,5 %;-;91.0;16,9 %;-
GRÜNE/B 90;31;5,8 %;-;45.0;8,4 %;-
DIE LINKE;18;3,4 %;-;12.0;2,2 %;-
BVB / FREIE WÄHLER;21;3,9 %;-;6.0;1,1 %;-
FDP;10;1,9 %;-;8.0;1,5 %;-
Tierschutzpartei;-;-;-;5.0;0,9 %;-
Plus;8;1,5 %;-;3.0;0,6 %;-
BSW;-;-;-;59.0;11,0 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
