Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.036;-;-;1.036;-;-
Wählende;450;43,4 %;-;450.0;43,4 %;-
Ungültige Stimmen;4;0,9 %;-;1.0;0,2 %;-
Gültige Stimmen;446;99,1 %;-;449.0;99,8 %;-
SPD;147;33,0 %;-;127.0;28,3 %;-
AfD;179;40,1 %;-;164.0;36,5 %;-
CDU;50;11,2 %;-;43.0;9,6 %;-
GRÜNE/B 90;6;1,3 %;-;7.0;1,6 %;-
DIE LINKE;29;6,5 %;-;16.0;3,6 %;-
BVB / FREIE WÄHLER;30;6,7 %;-;7.0;1,6 %;-
FDP;5;1,1 %;-;7.0;1,6 %;-
Tierschutzpartei;-;-;-;12.0;2,7 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;62.0;13,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,4 %;-
