Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;933;-;-;933;-;-
Wählende;381;40,8 %;-;381;40,8 %;-
Ungültige Stimmen;5;1,3 %;-;5;1,3 %;-
Gültige Stimmen;376;98,7 %;-;376;98,7 %;-
SPD;114;30,3 %;-;117;31,1 %;-
AfD;108;28,7 %;-;110;29,3 %;-
CDU;33;8,8 %;-;26;6,9 %;-
GRÜNE/B 90;14;3,7 %;-;9;2,4 %;-
DIE LINKE;27;7,2 %;-;20;5,3 %;-
BVB / FREIE WÄHLER;68;18,1 %;-;29;7,7 %;-
FDP;3;0,8 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;13;3,5 %;-
Plus;-;-;-;5;1,3 %;-
BSW;-;-;-;43;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
dieBasis;5;1,3 %;-;-;-;-
EB Link;4;1,1 %;-;-;-;-
