Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;450;-;-;450;-;-
Ungültige Stimmen;7;1,6 %;+04;1;0,2 %;-06
Gültige Stimmen;443;98,4 %;-04;449;99,8 %;+06
SPD;126;28,4 %;+19;124;27,6 %;+18
AfD;93;21,0 %;+38;77;17,1 %;-05
CDU;83;18,7 %;+35;66;14,7 %;-01
GRÜNE/B 90;18;4,1 %;-75;17;3,8 %;-70
DIE LINKE;37;8,4 %;-73;17;3,8 %;-91
BVB / FREIE WÄHLER;51;11,5 %;+13;13;2,9 %;-50
FDP;13;2,9 %;-07;4;0,9 %;-33
Tierschutzpartei;-;-;-;13;2,9 %;-01
Plus;-;-;-;9;2,0 %;+00
BSW;-;-;-;98;21,8 %;+218
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;1;0,2 %;+02
DLW;22;5,0 %;+50;10;2,2 %;+22
WU;-;-;-;0;0,0 %;00
