Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.156;-;-;1.156;-;-
Ungültige Stimmen;25;2,2 %;-;8.0;0,7 %;-
Gültige Stimmen;1.131;97,8 %;-;1.148;99,3 %;-
SPD;539;47,7 %;-;452.0;39,4 %;-
AfD;191;16,9 %;-;151.0;13,2 %;-
CDU;175;15,5 %;-;127.0;11,1 %;-
GRÜNE/B 90;52;4,6 %;-;75.0;6,5 %;-
DIE LINKE;70;6,2 %;-;37.0;3,2 %;-
BVB / FREIE WÄHLER;88;7,8 %;-;30.0;2,6 %;-
FDP;16;1,4 %;-;10.0;0,9 %;-
Tierschutzpartei;-;-;-;31.0;2,7 %;-
Plus;-;-;-;8.0;0,7 %;-
BSW;-;-;-;209.0;18,2 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;8.0;0,7 %;-
WU;-;-;-;8.0;0,7 %;-
