Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;624;-;-;624;-;-
Wählende;335;53,7 %;-;335;53,7 %;-
Ungültige Stimmen;7;2,1 %;-;6;1,8 %;-
Gültige Stimmen;328;97,9 %;-;329;98,2 %;-
SPD;102;31,1 %;-;108;32,8 %;-
AfD;104;31,7 %;-;100;30,4 %;-
CDU;65;19,8 %;-;55;16,7 %;-
GRÜNE/B 90;4;1,2 %;-;9;2,7 %;-
DIE LINKE;18;5,5 %;-;9;2,7 %;-
BVB / FREIE WÄHLER;18;5,5 %;-;8;2,4 %;-
FDP;3;0,9 %;-;3;0,9 %;-
Tierschutzpartei;9;2,7 %;-;4;1,2 %;-
Plus;-;-;-;4;1,2 %;-
BSW;-;-;-;26;7,9 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;5;1,5 %;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
