Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;759;-;-;759;-;-
Ungültige Stimmen;9;1,2 %;-;3;0,4 %;-
Gültige Stimmen;750;98,8 %;-;756;99,6 %;-
SPD;262;34,9 %;-;258;34,1 %;-
AfD;149;19,9 %;-;134;17,7 %;-
CDU;148;19,7 %;-;119;15,7 %;-
GRÜNE/B 90;42;5,6 %;-;35;4,6 %;-
DIE LINKE;60;8,0 %;-;29;3,8 %;-
BVB / FREIE WÄHLER;64;8,5 %;-;26;3,4 %;-
FDP;15;2,0 %;-;12;1,6 %;-
Tierschutzpartei;-;-;-;24;3,2 %;-
Plus;-;-;-;11;1,5 %;-
BSW;-;-;-;103;13,6 %;-
III. Weg;-;-;-;1;0,1 %;-
DKP;3;0,4 %;-;1;0,1 %;-
DLW;-;-;-;1;0,1 %;-
WU;-;-;-;2;0,3 %;-
EB Schamberger;7;0,9 %;-;-;-;-
