Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;126;-;-;126;-;-
Wählende;70;55,6 %;-;70;55,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;70;100,0 %;-;70;100,0 %;-
SPD;11;15,7 %;-;16;22,9 %;-
AfD;35;50,0 %;-;33;47,1 %;-
CDU;15;21,4 %;-;9;12,9 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;5,7 %;-;1;1,4 %;-
BVB / FREIE WÄHLER;4;5,7 %;-;2;2,9 %;-
FDP;1;1,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;2,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;7;10,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
