Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;188;-;-;188;-;-
Wählende;130;69,1 %;-;130;69,1 %;-
Ungültige Stimmen;2;1,5 %;-;1;0,8 %;-
Gültige Stimmen;128;98,5 %;-;129;99,2 %;-
SPD;31;24,2 %;-;29;22,5 %;-
AfD;63;49,2 %;-;60;46,5 %;-
CDU;12;9,4 %;-;9;7,0 %;-
GRÜNE/B 90;1;0,8 %;-;1;0,8 %;-
DIE LINKE;6;4,7 %;-;2;1,6 %;-
BVB / FREIE WÄHLER;7;5,5 %;-;1;0,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;6;4,7 %;-;3;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;23;17,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,6 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
