Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;251;-;-;251;-;-
Wählende;158;62,9 %;+111;158;62,9 %;+111
Ungültige Stimmen;2;1,3 %;+04;2;1,3 %;+02
Gültige Stimmen;156;98,7 %;-04;156;98,7 %;-02
SPD;62;39,7 %;+145;44;28,2 %;-62
AfD;54;34,6 %;+133;56;35,9 %;+135
CDU;25;16,0 %;-111;16;10,3 %;-80
GRÜNE/B 90;0;0,0 %;-58;6;3,8 %;-34
DIE LINKE;2;1,3 %;-82;4;2,6 %;-43
BVB / FREIE WÄHLER;9;5,8 %;-25;5;3,2 %;-14
FDP;1;0,6 %;-21;0;0,0 %;-29
Tierschutzpartei;-;-;-;4;2,6 %;+09
Plus;-;-;-;0;0,0 %;-14
BSW;-;-;-;19;12,2 %;+122
III. Weg;3;1,9 %;+19;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;1,3 %;+13
WU;-;-;-;0;0,0 %;00
